"6883","GEOGRAPHY","27"
"6883","PHYSICS","55"
"6883","CHEMISTRY","40"
"6883","BIOLOGY","49"
"99320","MATHS","74"
"99320","GEOGRAPHY","52"
"99320","PHYSICS","99"
"99320","CHEMISTRY","49"
"99320","BIOLOGY","68"
"27769","MATHS","93"
"27769","GEOGRAPHY","2"
"27769","PHYSICS","73"
"27769","CHEMISTRY","37"
"27769","BIOLOGY","66"
"64908","MATHS","42"
"64908","GEOGRAPHY","3"
"64908","PHYSICS","16"
"64908","CHEMISTRY","76"
"64908","BIOLOGY","66"
"71546","MATHS","8"
"71546","GEOGRAPHY","24"
"71546","PHYSICS","43"
"71546","CHEMISTRY","31"
"71546","BIOLOGY","81"
"61140","MATHS","21"
"61140","GEOGRAPHY","75"
"61140","PHYSICS","52"
"61140","CHEMISTRY","74"
"61140","BIOLOGY","73"
"40963","MATHS","66"
"40963","GEOGRAPHY","4"
"40963","PHYSICS","56"
"40963","CHEMISTRY","18"
"40963","BIOLOGY","9"
"38755","MATHS","90"
"38755","GEOGRAPHY","63"
"38755","PHYSICS","98"
"38755","CHEMISTRY","92"
"38755","BIOLOGY","43"
"56441","MATHS","8"
"56441","GEOGRAPHY","48"
"56441","PHYSICS","98"
"56441","CHEMISTRY","35"
"56441","BIOLOGY","56"
"39526","MATHS","15"
"39526","GEOGRAPHY","38"
"39526","PHYSICS","73"
"39526","CHEMISTRY","17"
"39526","BIOLOGY","10"
"71717","MATHS","20"
"71717","GEOGRAPHY","65"
"71717","PHYSICS","9"
"71717","CHEMISTRY","39"
"71717","BIOLOGY","23"
